sentence_number	prompt_temp	prompt	temperature	bertscore_f1	bertscore_f1	CHRF_normalized	CHRF_normalized	COMET	COMET
				mean	var	mean	var	mean	var
8	p2_0.75	prompt2	0.75	0.8230860829353333	0.0	0.6467395077413666	0.0	0.9529666900634766	0.0
8	p3_0.75	prompt3	0.75	0.8230860829353333	0.0	0.6467395077413666	0.0	0.9529666900634766	0.0
8	p4_0.75	prompt4	0.75	0.8230860829353333	0.0	0.6467395077413666	0.0	0.9529666900634766	0.0
9	p0_0.0	prompt0	0.0	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p1_0.0	prompt1	0.0	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p2_0.0	prompt2	0.0	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p3_0.0	prompt3	0.0	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p4_0.0	prompt4	0.0	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p0_0.15	prompt0	0.15	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p1_0.15	prompt1	0.15	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p2_0.15	prompt2	0.15	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p3_0.15	prompt3	0.15	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p4_0.15	prompt4	0.15	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p0_0.3	prompt0	0.3	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p1_0.3	prompt1	0.3	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p2_0.3	prompt2	0.3	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p3_0.3	prompt3	0.3	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p4_0.3	prompt4	0.3	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p0_0.45	prompt0	0.45	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p1_0.45	prompt1	0.45	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p2_0.45	prompt2	0.45	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p3_0.45	prompt3	0.45	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p4_0.45	prompt4	0.45	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p0_0.6	prompt0	0.6	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p1_0.6	prompt1	0.6	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p2_0.6	prompt2	0.6	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p3_0.6	prompt3	0.6	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p4_0.6	prompt4	0.6	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p0_0.75	prompt0	0.75	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p1_0.75	prompt1	0.75	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p2_0.75	prompt2	0.75	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p3_0.75	prompt3	0.75	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
9	p4_0.75	prompt4	0.75	0.8403743505477905	0.0	0.5794010800368915	0.0	0.9305104613304138	0.0
10	p0_0.0	prompt0	0.0	0.8259777426719666	0.0	0.3840073304803419	0.0	0.844392716884613	0.0
10	p1_0.0	prompt1	0.0	0.8259777426719666	0.0	0.3840073304803419	0.0	0.844392716884613	0.0
10	p2_0.0	prompt2	0.0	0.8259777426719666	0.0	0.3840073304803419	0.0	0.844392716884613	0.0
10	p3_0.0	prompt3	0.0	0.8259777426719666	0.0	0.3840073304803419	0.0	0.844392716884613	0.0
10	p4_0.0	prompt4	0.0	0.8849140405654907	0.0	0.6978557641800108	0.0	0.9127894043922424	0.0
10	p0_0.15	prompt0	0.15	0.8259777426719666	0.0	0.3840073304803419	0.0	0.844392716884613	0.0
10	p1_0.15	prompt1	0.15	0.8259777426719666	0.0	0.3840073304803419	0.0	0.844392716884613	0.0
10	p2_0.15	prompt2	0.15	0.8259777426719666	0.0	0.3840073304803419	0.0	0.844392716884613	0.0
10	p3_0.15	prompt3	0.15	0.8259777426719666	0.0	0.3840073304803419	0.0	0.844392716884613	0.0
10	p4_0.15	prompt4	0.15	0.8849140405654907	0.0	0.6978557641800108	0.0	0.9127894043922424	0.0
10	p0_0.3	prompt0	0.3	0.8259777426719666	0.0	0.3840073304803419	0.0	0.844392716884613	0.0
10	p1_0.3	prompt1	0.3	0.8259777426719666	0.0	0.3840073304803419	0.0	0.844392716884613	0.0
10	p2_0.3	prompt2	0.3	0.8495522618293762	0.000833636930254614	0.5095467039602095	0.029550251800720642	0.8717513918876648	0.0011227456468839137
10	p3_0.3	prompt3	0.3	0.8259777426719666	0.0	0.3840073304803419	0.0	0.844392716884613	0.0
10	p4_0.3	prompt4	0.3	0.8849140405654907	0.0	0.6978557641800108	0.0	0.9127894043922424	0.0
10	p0_0.45	prompt0	0.45	0.8259777426719666	0.0	0.3840073304803419	0.0	0.844392716884613	0.0
10	p1_0.45	prompt1	0.45	0.8377650022506714	0.0005557579535030751	0.4467770172202757	0.019700167867147095	0.858072054386139	0.0007484970979226098
10	p2_0.45	prompt2	0.45	0.8377650022506714	0.0005557579535030758	0.4467770172202757	0.019700167867147095	0.858072054386139	0.0007484970979226089
10	p3_0.45	prompt3	0.45	0.8437222838401794	0.0012444693592598812	0.43857614165422854	0.07700835518937311	0.8569024205207825	0.0028172098130141874
10	p4_0.45	prompt4	0.45	0.8731267809867859	0.0005557579535030751	0.6350860774400771	0.01970016786714709	0.8991100668907165	0.0007484970979226089
10	p0_0.6	prompt0	0.6	0.8259777426719666	0.0	0.3840073304803419	0.0	0.844392716884613	0.0
10	p1_0.6	prompt1	0.6	0.8613395214080811	0.0008336369302546123	0.5723163907001433	0.029550251800720642	0.8854307293891907	0.0011227456468839135
10	p2_0.6	prompt2	0.6	0.8495522618293762	0.0008336369302546134	0.5095467039602095	0.029550251800720642	0.8717513918876648	0.0011227456468839137
10	p3_0.6	prompt3	0.6	0.8259777426719666	0.0	0.3840073304803419	0.0	0.844392716884613	0.0
10	p4_0.6	prompt4	0.6	0.8849140405654907	0.0	0.6978557641800108	0.0	0.9127894043922424	0.0
10	p0_0.75	prompt0	0.75	0.8259777426719666	0.0	0.3840073304803419	0.0	0.844392716884613	0.0
10	p1_0.75	prompt1	0.75	0.8495522618293762	0.0008336369302546134	0.5095467039602095	0.029550251800720642	0.8717513918876648	0.0011227456468839137
10	p2_0.75	prompt2	0.75	0.8613395214080811	0.0008336369302546134	0.5723163907001433	0.029550251800720642	0.8854307293891907	0.0011227456468839137
10	p3_0.75	prompt3	0.75	0.8495522618293762	0.000833636930254614	0.5095467039602095	0.029550251800720642	0.8717513918876648	0.0011227456468839137
10	p4_0.75	prompt4	0.75	0.8849140405654907	0.0	0.6978557641800108	0.0	0.9127894043922424	0.0
11	p0_0.0	prompt0	0.0	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p1_0.0	prompt1	0.0	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p2_0.0	prompt2	0.0	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p3_0.0	prompt3	0.0	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p4_0.0	prompt4	0.0	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p0_0.15	prompt0	0.15	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p1_0.15	prompt1	0.15	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p2_0.15	prompt2	0.15	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p3_0.15	prompt3	0.15	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p4_0.15	prompt4	0.15	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p0_0.3	prompt0	0.3	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p1_0.3	prompt1	0.3	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p2_0.3	prompt2	0.3	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p3_0.3	prompt3	0.3	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p4_0.3	prompt4	0.3	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p0_0.45	prompt0	0.45	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p1_0.45	prompt1	0.45	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p2_0.45	prompt2	0.45	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p3_0.45	prompt3	0.45	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p4_0.45	prompt4	0.45	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p0_0.6	prompt0	0.6	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p1_0.6	prompt1	0.6	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p2_0.6	prompt2	0.6	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p3_0.6	prompt3	0.6	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p4_0.6	prompt4	0.6	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p0_0.75	prompt0	0.75	0.8740811824798583	0.02389306713078469	0.6245698102135024	0.26429928079323106	0.9311273694038391	0.00620567239617884
11	p1_0.75	prompt1	0.75	0.9403533577919007	0.014230887706804082	0.8136146994478592	0.17369740130955935	0.9672873735427857	0.00293421977410219
11	p2_0.75	prompt2	0.75	0.9403533577919007	0.014230887706804082	0.8136146994478592	0.1736974013095594	0.9672873735427857	0.0029342197741021887
11	p3_0.75	prompt3	0.75	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
11	p4_0.75	prompt4	0.75	1.0	0.0	1.0	0.0	0.9943715929985046	0.0
14	p0_0.0	prompt0	0.0	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p1_0.0	prompt1	0.0	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p2_0.0	prompt2	0.0	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p3_0.0	prompt3	0.0	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p4_0.0	prompt4	0.0	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p0_0.15	prompt0	0.15	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p1_0.15	prompt1	0.15	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p2_0.15	prompt2	0.15	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p3_0.15	prompt3	0.15	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p4_0.15	prompt4	0.15	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p0_0.3	prompt0	0.3	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p1_0.3	prompt1	0.3	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p2_0.3	prompt2	0.3	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p3_0.3	prompt3	0.3	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p4_0.3	prompt4	0.3	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p0_0.45	prompt0	0.45	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p1_0.45	prompt1	0.45	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p2_0.45	prompt2	0.45	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p3_0.45	prompt3	0.45	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p4_0.45	prompt4	0.45	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p0_0.6	prompt0	0.6	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p1_0.6	prompt1	0.6	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p2_0.6	prompt2	0.6	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p3_0.6	prompt3	0.6	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p4_0.6	prompt4	0.6	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p0_0.75	prompt0	0.75	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p1_0.75	prompt1	0.75	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p2_0.75	prompt2	0.75	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p3_0.75	prompt3	0.75	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
14	p4_0.75	prompt4	0.75	0.8814712166786194	0.0	0.722478332738714	0.0	0.9255456924438477	4.930380657631324e-33
15	p0_0.0	prompt0	0.0	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p1_0.0	prompt1	0.0	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p2_0.0	prompt2	0.0	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p3_0.0	prompt3	0.0	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p4_0.0	prompt4	0.0	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p0_0.15	prompt0	0.15	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p1_0.15	prompt1	0.15	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p2_0.15	prompt2	0.15	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p3_0.15	prompt3	0.15	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p4_0.15	prompt4	0.15	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p0_0.3	prompt0	0.3	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p1_0.3	prompt1	0.3	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p2_0.3	prompt2	0.3	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p3_0.3	prompt3	0.3	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p4_0.3	prompt4	0.3	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p0_0.45	prompt0	0.45	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p1_0.45	prompt1	0.45	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p2_0.45	prompt2	0.45	0.8931442141532898	0.0009132117356082861	0.6766990210966852	0.021121098633467412	0.9290962219238281	0.00013319207727988656
15	p3_0.45	prompt3	0.45	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p4_0.45	prompt4	0.45	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p0_0.6	prompt0	0.6	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p1_0.6	prompt1	0.6	0.919866693019867	0.00018283301556948548	0.8047525507122488	0.005819411923422416	0.9389826178550719	4.263092065230127e-05
15	p2_0.6	prompt2	0.6	0.9131059050559998	0.0	0.7706368302203043	0.0	0.9357179999351501	4.930380657631324e-33
15	p3_0.6	prompt3	0.6	0.9087420701980591	7.617221866951254e-05	0.7428001260869759	0.0038744104850323155	0.9350036501884459	2.0411822424647515e-06
15	p4_0.6	prompt4	0.6	0.9155028581619263	0.000318011158606735	0.7769158465789203	0.0120679954525287	0.9382682681083679	4.933626086312937e-05
15	p0_0.75	prompt0	0.75	0.9087420701980591	7.617221866951228e-05	0.7428001260869759	0.0038744104850323155	0.9350036501884459	2.0411822424647227e-06
15	p1_0.75	prompt1	0.75	0.919866693019867	0.00018283301556948548	0.8047525507122488	0.005819411923422416	0.9389826178550719	4.263092065230127e-05
15	p2_0.75	prompt2	0.75	0.9104055881500245	0.0006688120848599494	0.7700451703130022	0.014802591416083132	0.9336635708808898	0.00019052927564416536
15	p3_0.75	prompt3	0.75	0.9087420701980591	7.617221866951228e-05	0.7428001260869759	0.0038744104850323155	0.9350036501884459	2.0411822424647227e-06
15	p4_0.75	prompt4	0.75	0.9060417532920838	0.0007214168294458996	0.742208466179674	0.01863582724664764	0.9329492211341858	0.00018963529613756706
16	p0_0.0	prompt0	0.0	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p1_0.0	prompt1	0.0	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p2_0.0	prompt2	0.0	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p3_0.0	prompt3	0.0	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p4_0.0	prompt4	0.0	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p0_0.15	prompt0	0.15	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p1_0.15	prompt1	0.15	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p2_0.15	prompt2	0.15	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p3_0.15	prompt3	0.15	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p4_0.15	prompt4	0.15	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p0_0.3	prompt0	0.3	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p1_0.3	prompt1	0.3	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p2_0.3	prompt2	0.3	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p3_0.3	prompt3	0.3	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p4_0.3	prompt4	0.3	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p0_0.45	prompt0	0.45	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p1_0.45	prompt1	0.45	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p2_0.45	prompt2	0.45	0.9111938714981079	0.00039156289989478074	0.7074298804239284	0.017296058880011275	0.9455570697784424	0.00012905825298958
16	p3_0.45	prompt3	0.45	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p4_0.45	prompt4	0.45	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p0_0.6	prompt0	0.6	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p1_0.6	prompt1	0.6	0.9313265562057497	0.00016927253830146895	0.8233487575039007	0.004767209736356015	0.9539065718650819	8.829706922028507e-06
16	p2_0.6	prompt2	0.6	0.9248213171958924	2.465190328815662e-33	0.7924709022145319	0.0	0.9524208307266235	4.930380657631324e-33
16	p3_0.6	prompt3	0.6	0.9213691711425782	4.766924949365279e-05	0.7672387805536967	0.0031832998175359527	0.9514053821563722	4.124543195303169e-06
16	p4_0.6	prompt4	0.6	0.9278743982315064	0.0002618563424624658	0.7981166358430655	0.009898294057109515	0.9528911232948304	1.5971637546954337e-05
16	p0_0.75	prompt0	0.75	0.9185454607009889	6.006696532893004e-05	0.7415025005639829	0.004871627986586212	0.9505168318748475	5.478075380551806e-06
16	p1_0.75	prompt1	0.75	0.9313265562057497	0.00016927253830146895	0.8233487575039007	0.004767209736356015	0.9539065718650819	8.829706922028507e-06
16	p2_0.75	prompt2	0.75	0.9270284295082093	0.00029908879365820034	0.7919221191658254	0.012131345699602943	0.9478415369987488	0.00017399044225556025
16	p3_0.75	prompt3	0.75	0.9213691592216492	4.766957871652363e-05	0.7672387805536967	0.0031832998175359527	0.9514053821563722	4.124543195303155e-06
16	p4_0.75	prompt4	0.75	0.923576271533966	0.0003619969731127555	0.7666899975049903	0.015280028115512993	0.9468260884284975	0.0001688149109133978
17	p0_0.0	prompt0	0.0	1.0	0.0	1.0	0.0	0.9820597171783447	4.930380657631324e-33
17	p1_0.0	prompt1	0.0	1.0	0.0	1.0	0.0	0.9820597171783447	4.930380657631324e-33
17	p2_0.0	prompt2	0.0	1.0	0.0	1.0	0.0	0.9820597171783447	4.930380657631324e-33
17	p3_0.0	prompt3	0.0	1.0	0.0	1.0	0.0	0.9820597171783447	4.930380657631324e-33
17	p4_0.0	prompt4	0.0	1.0	0.0	1.0	0.0	0.9820597171783447	4.930380657631324e-33
17	p0_0.15	prompt0	0.15	1.0	0.0	1.0	0.0	0.9820597171783447	4.930380657631324e-33
17	p1_0.15	prompt1	0.15	1.0	0.0	1.0	0.0	0.9820597171783447	4.930380657631324e-33
17	p2_0.15	prompt2	0.15	1.0	0.0	1.0	0.0	0.9820597171783447	4.930380657631324e-33
17	p3_0.15	prompt3	0.15	1.0	0.0	1.0	0.0	0.9820597171783447	4.930380657631324e-33
17	p4_0.15	prompt4	0.15	1.0	0.0	1.0	0.0	0.9820597171783447	4.930380657631324e-33
17	p0_0.3	prompt0	0.3	1.0	0.0	1.0	0.0	0.9820597171783447	4.930380657631324e-33
17	p1_0.3	prompt1	0.3	1.0	0.0	1.0	0.0	0.9820597171783447	4.930380657631324e-33
17	p2_0.3	prompt2	0.3	1.0	0.0	1.0	0.0	0.9820597171783447	4.930380657631324e-33
17	p3_0.3	prompt3	0.3	1.0	0.0	1.0	0.0	0.9820597171783447	4.930380657631324e-33
17	p4_0.3	prompt4	0.3	1.0	0.0	1.0	0.0	0.9820597171783447	4.930380657631324e-33
17	p0_0.45	prompt0	0.45	0.9835495948791504	0.0010824633145602998	0.9372923129698212	0.019661270063374363	0.9760695338249207	0.00014352918643055693
17	p1_0.45	prompt1	0.45	1.0	0.0	1.0	0.0	0.9820597171783447	4.930380657631324e-33
17	p2_0.45	prompt2	0.45	1.0	0.0	1.0	0.0	0.9820597171783447	4.930380657631324e-33
